time_ns,rmsd_A
9.800000000000000377e-02,1.401055932044982910e+00
9.900000000000000466e-02,1.383511424064636230e+00
1.000000000000000056e-01,1.415604233741760254e+00
1.010000000000000064e-01,1.401055932044982910e+00
1.019999999999999934e-01,1.378665685653686523e+00
1.029999999999999943e-01,1.343548297882080078e+00
1.039999999999999952e-01,1.348023653030395508e+00
1.049999999999999961e-01,1.300619125366210938e+00
1.059999999999999970e-01,1.314947485923767090e+00
1.069999999999999979e-01,1.311733245849609375e+00
1.079999999999999988e-01,1.313850879669189453e+00
1.089999999999999997e-01,1.321138143539428711e+00
1.100000000000000006e-01,1.327978372573852539e+00
1.110000000000000014e-01,1.370933294296264648e+00
1.120000000000000023e-01,1.358106136322021484e+00
1.130000000000000032e-01,1.351361155509948730e+00
1.140000000000000041e-01,1.322734832763671875e+00
1.150000000000000050e-01,1.353587865829467773e+00
1.160000000000000059e-01,1.363440275192260742e+00
1.170000000000000068e-01,1.351799249649047852e+00
1.179999999999999938e-01,1.340729117393493652e+00
1.189999999999999947e-01,1.342168092727661133e+00
1.199999999999999956e-01,1.364478111267089844e+00
1.209999999999999964e-01,1.352522492408752441e+00
1.219999999999999973e-01,1.318153858184814453e+00
1.229999999999999982e-01,1.312694549560546875e+00
1.239999999999999991e-01,1.293872833251953125e+00
1.250000000000000000e-01,1.350179791450500488e+00
1.260000000000000009e-01,1.372434496879577637e+00
1.270000000000000018e-01,1.421899676322937012e+00
1.280000000000000027e-01,1.358996629714965820e+00
1.290000000000000036e-01,1.374851703643798828e+00
1.300000000000000044e-01,1.383418321609497070e+00
1.310000000000000053e-01,1.378590941429138184e+00
1.320000000000000062e-01,1.386317729949951172e+00
1.330000000000000071e-01,1.370651602745056152e+00
1.340000000000000080e-01,1.380680680274963379e+00
1.350000000000000089e-01,1.357347846031188965e+00
1.360000000000000098e-01,1.372584581375122070e+00
1.370000000000000107e-01,1.396971344947814941e+00
1.380000000000000115e-01,1.344027042388916016e+00
1.390000000000000124e-01,1.345577478408813477e+00
1.400000000000000133e-01,1.336980104446411133e+00
1.409999999999999865e-01,1.334976553916931152e+00
1.419999999999999873e-01,1.339826464653015137e+00
1.429999999999999882e-01,1.373128294944763184e+00
1.439999999999999891e-01,1.379934668540954590e+00
1.449999999999999900e-01,1.364251852035522461e+00
1.459999999999999909e-01,1.325262069702148438e+00
1.469999999999999918e-01,1.363062620162963867e+00
1.479999999999999927e-01,1.389359354972839355e+00
1.489999999999999936e-01,1.444795727729797363e+00
1.499999999999999944e-01,1.404487133026123047e+00
1.509999999999999953e-01,1.415640354156494141e+00
1.519999999999999962e-01,1.429086208343505859e+00
1.529999999999999971e-01,1.452560186386108398e+00
1.539999999999999980e-01,1.465948104858398438e+00
1.549999999999999989e-01,1.442870378494262695e+00
1.559999999999999998e-01,1.428347587585449219e+00
1.570000000000000007e-01,1.408842206001281738e+00
1.580000000000000016e-01,1.391099810600280762e+00
1.590000000000000024e-01,1.426598429679870605e+00
1.600000000000000033e-01,1.361853480339050293e+00
1.610000000000000042e-01,1.399714231491088867e+00
1.620000000000000051e-01,1.409061431884765625e+00
1.630000000000000060e-01,1.430886030197143555e+00
1.640000000000000069e-01,1.394168019294738770e+00
1.650000000000000078e-01,1.364647865295410156e+00
1.660000000000000087e-01,1.398573517799377441e+00
1.670000000000000095e-01,1.392431378364562988e+00
1.680000000000000104e-01,1.344046354293823242e+00
1.690000000000000113e-01,1.398978233337402344e+00
1.700000000000000122e-01,1.412564396858215332e+00
1.710000000000000131e-01,1.350960969924926758e+00
1.719999999999999862e-01,1.373015761375427246e+00
1.729999999999999871e-01,1.348386526107788086e+00
1.739999999999999880e-01,1.322170376777648926e+00
1.749999999999999889e-01,1.361172914505004883e+00
1.759999999999999898e-01,1.396234154701232910e+00
1.769999999999999907e-01,1.466176390647888184e+00
1.779999999999999916e-01,1.431569576263427734e+00
1.789999999999999925e-01,1.404450535774230957e+00
1.799999999999999933e-01,1.374364972114562988e+00
1.809999999999999942e-01,1.444546103477478027e+00
1.819999999999999951e-01,1.423021554946899414e+00
1.829999999999999960e-01,1.405732750892639160e+00
1.839999999999999969e-01,1.397708177566528320e+00
1.849999999999999978e-01,1.436469674110412598e+00
1.859999999999999987e-01,1.423690557479858398e+00
1.869999999999999996e-01,1.367737770080566406e+00
1.880000000000000004e-01,1.389100074768066406e+00
1.890000000000000013e-01,1.410394310951232910e+00
1.900000000000000022e-01,1.384664297103881836e+00
1.910000000000000031e-01,1.392579197883605957e+00
1.920000000000000040e-01,1.434515237808227539e+00
1.930000000000000049e-01,1.385593533515930176e+00
1.940000000000000058e-01,1.404413938522338867e+00
1.950000000000000067e-01,1.412874221801757812e+00
1.960000000000000075e-01,1.442085266113281250e+00
1.970000000000000084e-01,1.388506889343261719e+00
1.980000000000000093e-01,1.388154625892639160e+00
1.990000000000000102e-01,1.415222287178039551e+00
2.000000000000000111e-01,1.405421495437622070e+00
2.010000000000000120e-01,1.419127225875854492e+00
2.020000000000000129e-01,1.437741398811340332e+00
2.030000000000000138e-01,1.415240526199340820e+00
2.039999999999999869e-01,1.348291039466857910e+00
2.049999999999999878e-01,1.353796958923339844e+00
2.059999999999999887e-01,1.392985820770263672e+00
2.069999999999999896e-01,1.404505491256713867e+00
2.079999999999999905e-01,1.424268960952758789e+00
2.089999999999999913e-01,1.424485921859741211e+00
2.099999999999999922e-01,1.403918862342834473e+00
2.109999999999999931e-01,1.421682357788085938e+00
2.119999999999999940e-01,1.431821346282958984e+00
2.129999999999999949e-01,1.431695342063903809e+00
2.139999999999999958e-01,1.446131229400634766e+00
2.149999999999999967e-01,1.426832914352416992e+00
2.159999999999999976e-01,1.454419493675231934e+00
2.169999999999999984e-01,1.448478817939758301e+00
2.179999999999999993e-01,1.431928992271423340e+00
2.190000000000000002e-01,1.449686527252197266e+00
2.200000000000000011e-01,1.420957922935485840e+00
2.210000000000000020e-01,1.404670357704162598e+00
2.220000000000000029e-01,1.460653543472290039e+00
2.230000000000000038e-01,1.430688142776489258e+00
2.240000000000000047e-01,1.440692186355590820e+00
2.250000000000000056e-01,1.494414806365966797e+00
2.260000000000000064e-01,1.451035499572753906e+00
2.270000000000000073e-01,1.469508171081542969e+00
2.280000000000000082e-01,1.432594060897827148e+00
2.290000000000000091e-01,1.456311941146850586e+00
2.300000000000000100e-01,1.455074310302734375e+00
2.310000000000000109e-01,1.456435680389404297e+00
2.320000000000000118e-01,1.415149450302124023e+00
2.330000000000000127e-01,1.420722484588623047e+00
2.340000000000000135e-01,1.456630110740661621e+00
2.349999999999999867e-01,1.409700512886047363e+00
2.359999999999999876e-01,1.432522058486938477e+00
2.369999999999999885e-01,1.432594060897827148e+00
2.379999999999999893e-01,1.459454536437988281e+00
2.389999999999999902e-01,1.512289643287658691e+00
2.399999999999999911e-01,1.459983587265014648e+00
2.409999999999999920e-01,1.452453732490539551e+00
2.419999999999999929e-01,1.469525575637817383e+00
2.429999999999999938e-01,1.431012034416198730e+00
2.439999999999999947e-01,1.410193443298339844e+00
2.449999999999999956e-01,1.408385276794433594e+00
2.459999999999999964e-01,1.428815841674804688e+00
2.469999999999999973e-01,1.447003126144409180e+00
2.479999999999999982e-01,1.442442059516906738e+00
2.489999999999999991e-01,1.417493939399719238e+00
2.500000000000000000e-01,1.403001785278320312e+00
2.510000000000000009e-01,1.410357832908630371e+00
2.520000000000000018e-01,1.417003631591796875e+00
2.530000000000000027e-01,1.453375101089477539e+00
2.540000000000000036e-01,1.433276653289794922e+00
2.550000000000000044e-01,1.506764888763427734e+00
2.560000000000000053e-01,1.500328063964843750e+00
2.570000000000000062e-01,1.493260264396667480e+00
2.580000000000000071e-01,1.473636031150817871e+00
2.590000000000000080e-01,1.460970640182495117e+00
2.600000000000000089e-01,1.450112819671630859e+00
2.610000000000000098e-01,1.420794844627380371e+00
2.620000000000000107e-01,1.434784412384033203e+00
2.630000000000000115e-01,1.375057697296142578e+00
2.640000000000000124e-01,1.468737125396728516e+00
2.650000000000000133e-01,1.458696126937866211e+00
2.660000000000000142e-01,1.381575107574462891e+00
2.670000000000000151e-01,1.401515126228332520e+00
2.680000000000000160e-01,1.435071349143981934e+00
2.690000000000000169e-01,1.453020691871643066e+00
2.700000000000000178e-01,1.470348715782165527e+00
2.710000000000000187e-01,1.483662724494934082e+00
2.720000000000000195e-01,1.520234227180480957e+00
2.730000000000000204e-01,1.537239789962768555e+00
2.740000000000000213e-01,1.486712932586669922e+00
2.750000000000000222e-01,1.493346571922302246e+00
2.760000000000000231e-01,1.524798870086669922e+00
2.770000000000000240e-01,1.489083051681518555e+00
2.780000000000000249e-01,1.515214323997497559e+00
2.790000000000000258e-01,1.502333998680114746e+00
2.800000000000000266e-01,1.531939506530761719e+00
2.810000000000000275e-01,1.528053283691406250e+00
2.819999999999999729e-01,1.510791063308715820e+00
2.829999999999999738e-01,1.550776362419128418e+00
2.839999999999999747e-01,1.553877115249633789e+00
2.849999999999999756e-01,1.532779455184936523e+00
2.859999999999999765e-01,1.494776487350463867e+00
2.869999999999999774e-01,1.527564764022827148e+00
2.879999999999999782e-01,1.496376991271972656e+00
2.889999999999999791e-01,1.539916515350341797e+00
2.899999999999999800e-01,1.511012554168701172e+00
2.909999999999999809e-01,1.528002738952636719e+00
2.919999999999999818e-01,1.480953812599182129e+00
2.929999999999999827e-01,1.551041841506958008e+00
2.939999999999999836e-01,1.569633245468139648e+00
2.949999999999999845e-01,1.542071223258972168e+00
2.959999999999999853e-01,1.573302149772644043e+00
2.969999999999999862e-01,1.533618927001953125e+00
2.979999999999999871e-01,1.570911645889282227e+00
2.989999999999999880e-01,1.570518493652343750e+00
2.999999999999999889e-01,1.561774969100952148e+00
3.009999999999999898e-01,1.566547155380249023e+00
3.019999999999999907e-01,1.602303385734558105e+00
3.029999999999999916e-01,1.621719717979431152e+00
3.039999999999999925e-01,1.597638010978698730e+00
3.049999999999999933e-01,1.576619744300842285e+00
3.059999999999999942e-01,1.580126047134399414e+00
3.069999999999999951e-01,1.547819137573242188e+00
3.079999999999999960e-01,1.500859856605529785e+00
3.089999999999999969e-01,1.465631961822509766e+00
3.099999999999999978e-01,1.540234088897705078e+00
3.109999999999999987e-01,1.513956665992736816e+00
3.119999999999999996e-01,1.508267402648925781e+00
3.130000000000000004e-01,1.475050210952758789e+00
3.140000000000000013e-01,1.441156744956970215e+00
3.150000000000000022e-01,1.480206370353698730e+00
3.160000000000000031e-01,1.502094149589538574e+00
3.170000000000000040e-01,1.479162573814392090e+00
3.180000000000000049e-01,1.527682662010192871e+00
3.190000000000000058e-01,1.513497591018676758e+00
3.200000000000000067e-01,1.490914225578308105e+00
3.210000000000000075e-01,1.513956665992736816e+00
3.220000000000000084e-01,1.526772737503051758e+00
3.230000000000000093e-01,1.471293568611145020e+00
3.240000000000000102e-01,1.496342539787292480e+00
3.250000000000000111e-01,1.491880655288696289e+00
3.260000000000000120e-01,1.519963264465332031e+00
3.270000000000000129e-01,1.537457466125488281e+00
3.280000000000000138e-01,1.573449373245239258e+00
3.290000000000000147e-01,1.510484337806701660e+00
3.300000000000000155e-01,1.583884358406066895e+00
3.310000000000000164e-01,1.531956315040588379e+00
3.320000000000000173e-01,1.491207599639892578e+00
3.330000000000000182e-01,1.490931510925292969e+00
3.340000000000000191e-01,1.487491846084594727e+00
3.350000000000000200e-01,1.523633599281311035e+00
3.360000000000000209e-01,1.518302917480468750e+00
3.370000000000000218e-01,1.513531684875488281e+00
3.380000000000000226e-01,1.550610303878784180e+00
3.390000000000000235e-01,1.532947301864624023e+00
3.400000000000000244e-01,1.509086370468139648e+00
3.410000000000000253e-01,1.549298524856567383e+00
3.420000000000000262e-01,1.497167944908142090e+00
3.430000000000000271e-01,1.520776033401489258e+00
3.439999999999999725e-01,1.456488609313964844e+00
3.449999999999999734e-01,1.482465267181396484e+00
3.459999999999999742e-01,1.490067958831787109e+00
3.469999999999999751e-01,1.523211240768432617e+00
3.479999999999999760e-01,1.506987094879150391e+00
3.489999999999999769e-01,1.464806318283081055e+00
3.499999999999999778e-01,1.518743515014648438e+00
3.509999999999999787e-01,1.480727910995483398e+00
3.519999999999999796e-01,1.488356828689575195e+00
3.529999999999999805e-01,1.494156241416931152e+00
3.539999999999999813e-01,1.491276621818542480e+00
3.549999999999999822e-01,1.484321951866149902e+00
3.559999999999999831e-01,1.478483796119689941e+00
3.569999999999999840e-01,1.486557126045227051e+00
3.579999999999999849e-01,1.539699077606201172e+00
3.589999999999999858e-01,1.511489391326904297e+00
3.599999999999999867e-01,1.545072793960571289e+00
3.609999999999999876e-01,1.489031195640563965e+00
3.619999999999999885e-01,1.470646142959594727e+00
3.629999999999999893e-01,1.468456864356994629e+00
3.639999999999999902e-01,1.475364208221435547e+00
3.649999999999999911e-01,1.534306883811950684e+00
3.659999999999999920e-01,1.512051343917846680e+00
3.669999999999999929e-01,1.464630603790283203e+00
3.679999999999999938e-01,1.500671029090881348e+00
3.689999999999999947e-01,1.486124277114868164e+00
3.699999999999999956e-01,1.510978460311889648e+00
3.709999999999999964e-01,1.512766003608703613e+00
3.719999999999999973e-01,1.500207901000976562e+00
3.729999999999999982e-01,1.488771915435791016e+00
3.739999999999999991e-01,1.445846438407897949e+00
3.750000000000000000e-01,1.480275988578796387e+00
3.760000000000000009e-01,1.491708159446716309e+00
3.770000000000000018e-01,1.535782337188720703e+00
3.780000000000000027e-01,1.498834848403930664e+00
3.790000000000000036e-01,1.533837080001831055e+00
3.800000000000000044e-01,1.521571278572082520e+00
3.810000000000000053e-01,1.504388451576232910e+00
3.820000000000000062e-01,1.472989559173583984e+00
3.830000000000000071e-01,1.533904075622558594e+00
3.840000000000000080e-01,1.519048452377319336e+00
3.850000000000000089e-01,1.503498554229736328e+00
3.860000000000000098e-01,1.487041950225830078e+00
3.870000000000000107e-01,1.460723876953125000e+00
3.880000000000000115e-01,1.475713133811950684e+00
3.890000000000000124e-01,1.464999675750732422e+00
3.900000000000000133e-01,1.429194211959838867e+00
3.910000000000000142e-01,1.430418372154235840e+00
3.920000000000000151e-01,1.450219154357910156e+00
3.930000000000000160e-01,1.445312261581420898e+00
3.940000000000000169e-01,1.436218738555908203e+00
3.950000000000000178e-01,1.395662546157836914e+00
3.960000000000000187e-01,1.401221156120300293e+00
3.970000000000000195e-01,1.445668339729309082e+00
3.980000000000000204e-01,1.457866549491882324e+00
3.990000000000000213e-01,1.446914196014404297e+00
4.000000000000000222e-01,1.421718597412109375e+00
4.010000000000000231e-01,1.473321676254272461e+00
4.020000000000000240e-01,1.444973826408386230e+00
4.030000000000000249e-01,1.393152236938476562e+00
4.040000000000000258e-01,1.442959427833557129e+00
4.050000000000000266e-01,1.538896560668945312e+00
4.060000000000000275e-01,1.447554349899291992e+00
4.069999999999999729e-01,1.428725838661193848e+00
4.079999999999999738e-01,1.472587585449218750e+00
4.089999999999999747e-01,1.493329286575317383e+00
4.099999999999999756e-01,1.521486639976501465e+00
4.109999999999999765e-01,1.506013154983520508e+00
4.119999999999999774e-01,1.450130462646484375e+00
4.129999999999999782e-01,1.493553161621093750e+00
4.139999999999999791e-01,1.483090162277221680e+00
4.149999999999999800e-01,1.431533575057983398e+00
4.159999999999999809e-01,1.432180643081665039e+00
4.169999999999999818e-01,1.439459085464477539e+00
4.179999999999999827e-01,1.456205844879150391e+00
4.189999999999999836e-01,1.434569120407104492e+00
4.199999999999999845e-01,1.419308662414550781e+00
4.209999999999999853e-01,1.404652118682861328e+00
4.219999999999999862e-01,1.463980197906494141e+00
4.229999999999999871e-01,1.462643265724182129e+00
4.239999999999999880e-01,1.463839530944824219e+00
4.249999999999999889e-01,1.485292792320251465e+00
4.259999999999999898e-01,1.456930518150329590e+00
4.269999999999999907e-01,1.509393334388732910e+00
4.279999999999999916e-01,1.464999675750732422e+00
4.289999999999999925e-01,1.451815605163574219e+00
4.299999999999999933e-01,1.510995507240295410e+00
4.309999999999999942e-01,1.473775863647460938e+00
4.319999999999999951e-01,1.477665305137634277e+00
4.329999999999999960e-01,1.430310249328613281e+00
4.339999999999999969e-01,1.406099081039428711e+00
4.349999999999999978e-01,1.468036055564880371e+00
4.359999999999999987e-01,1.452560186386108398e+00
4.369999999999999996e-01,1.466685414314270020e+00
4.380000000000000004e-01,1.458395957946777344e+00
4.390000000000000013e-01,1.461146831512451172e+00
4.400000000000000022e-01,1.436380147933959961e+00
4.410000000000000031e-01,1.517861962318420410e+00
4.420000000000000040e-01,1.475835084915161133e+00
4.430000000000000049e-01,1.494690299034118652e+00
4.440000000000000058e-01,1.468579530715942383e+00
4.450000000000000067e-01,1.438761472702026367e+00
4.460000000000000075e-01,1.506064414978027344e+00
4.470000000000000084e-01,1.521909475326538086e+00
4.480000000000000093e-01,1.473740816116333008e+00
4.490000000000000102e-01,1.494277000427246094e+00
4.500000000000000111e-01,1.473496198654174805e+00
4.510000000000000120e-01,1.497752428054809570e+00
4.520000000000000129e-01,1.509308099746704102e+00
4.530000000000000138e-01,1.483975052833557129e+00
4.540000000000000147e-01,1.489946961402893066e+00
4.550000000000000155e-01,1.496789693832397461e+00
4.560000000000000164e-01,1.451017737388610840e+00
4.570000000000000173e-01,1.466071009635925293e+00
4.580000000000000182e-01,1.483419895172119141e+00
4.590000000000000191e-01,1.489411473274230957e+00
4.600000000000000200e-01,1.468299031257629395e+00
4.610000000000000209e-01,1.550676822662353516e+00
4.620000000000000218e-01,1.456435680389404297e+00
4.630000000000000226e-01,1.513463497161865234e+00
4.640000000000000235e-01,1.503395915031433105e+00
4.650000000000000244e-01,1.481996297836303711e+00
4.660000000000000253e-01,1.435340404510498047e+00
4.670000000000000262e-01,1.531368255615234375e+00
4.680000000000000271e-01,1.443655014038085938e+00
4.689999999999999725e-01,1.479701995849609375e+00
4.699999999999999734e-01,1.477299451828002930e+00
4.709999999999999742e-01,1.489013910293579102e+00
4.719999999999999751e-01,1.464244008064270020e+00
4.729999999999999760e-01,1.447003126144409180e+00
4.739999999999999769e-01,1.461498975753784180e+00
4.749999999999999778e-01,1.447394371032714844e+00
4.759999999999999787e-01,1.497803926467895508e+00
4.769999999999999796e-01,1.466527462005615234e+00
4.779999999999999805e-01,1.470016002655029297e+00
4.789999999999999813e-01,1.445365667343139648e+00
4.799999999999999822e-01,1.429644346237182617e+00
4.809999999999999831e-01,1.474980354309082031e+00
4.819999999999999840e-01,1.445258855819702148e+00
4.829999999999999849e-01,1.506611108779907227e+00
4.839999999999999858e-01,1.469367980957031250e+00
4.849999999999999867e-01,1.513259410858154297e+00
4.859999999999999876e-01,1.463329553604125977e+00
4.869999999999999885e-01,1.489100337028503418e+00
4.879999999999999893e-01,1.526924371719360352e+00
4.889999999999999902e-01,1.521808028221130371e+00
4.899999999999999911e-01,1.496084451675415039e+00
4.909999999999999920e-01,1.449881911277770996e+00
4.919999999999999929e-01,1.484737992286682129e+00
4.929999999999999938e-01,1.496480107307434082e+00
4.939999999999999947e-01,1.489100337028503418e+00
4.949999999999999956e-01,1.461005806922912598e+00
4.959999999999999964e-01,1.484460711479187012e+00
4.969999999999999973e-01,1.528171300888061523e+00
4.979999999999999982e-01,1.541954398155212402e+00
4.989999999999999991e-01,1.566662192344665527e+00
5.000000000000000000e-01,1.519438147544860840e+00
5.010000000000000009e-01,1.502419710159301758e+00
5.020000000000000018e-01,1.493501663208007812e+00
5.030000000000000027e-01,1.505004286766052246e+00
5.040000000000000036e-01,1.508949875831604004e+00
5.050000000000000044e-01,1.499813318252563477e+00
5.060000000000000053e-01,1.497099280357360840e+00
5.070000000000000062e-01,1.549913167953491211e+00
5.080000000000000071e-01,1.505619883537292480e+00
5.090000000000000080e-01,1.522602796554565430e+00
5.100000000000000089e-01,1.517929792404174805e+00
5.110000000000000098e-01,1.539849638938903809e+00
5.120000000000000107e-01,1.520826697349548340e+00
5.130000000000000115e-01,1.562648296356201172e+00
5.140000000000000124e-01,1.511046648025512695e+00
5.150000000000000133e-01,1.457778215408325195e+00
5.160000000000000142e-01,1.486037731170654297e+00
5.170000000000000151e-01,1.440424323081970215e+00
5.180000000000000160e-01,1.443387508392333984e+00
5.190000000000000169e-01,1.502659440040588379e+00
5.200000000000000178e-01,1.512221574783325195e+00
5.210000000000000187e-01,1.561577200889587402e+00
5.220000000000000195e-01,1.510586619377136230e+00
5.230000000000000204e-01,1.496411442756652832e+00
5.240000000000000213e-01,1.574218034744262695e+00
5.250000000000000222e-01,1.589869737625122070e+00
5.260000000000000231e-01,1.635910511016845703e+00
5.270000000000000240e-01,1.581233263015747070e+00
5.280000000000000249e-01,1.535581231117248535e+00
5.290000000000000258e-01,1.544139623641967773e+00
5.300000000000000266e-01,1.554787874221801758e+00
5.310000000000000275e-01,1.500791192054748535e+00
5.320000000000000284e-01,1.495688676834106445e+00
5.330000000000000293e-01,1.459013700485229492e+00
5.340000000000000302e-01,1.490361571311950684e+00
5.350000000000000311e-01,1.488737344741821289e+00
5.360000000000000320e-01,1.554274559020996094e+00
5.370000000000000329e-01,1.504029154777526855e+00
5.380000000000000338e-01,1.506303668022155762e+00
5.390000000000000346e-01,1.495688676834106445e+00
5.400000000000000355e-01,1.488131999969482422e+00
5.410000000000000364e-01,1.456117630004882812e+00
5.420000000000000373e-01,1.527985930442810059e+00
5.430000000000000382e-01,1.567237257957458496e+00
5.440000000000000391e-01,1.533350229263305664e+00
5.450000000000000400e-01,1.436469674110412598e+00
5.460000000000000409e-01,1.466702818870544434e+00
5.470000000000000417e-01,1.434066534042358398e+00
5.480000000000000426e-01,1.397063612937927246e+00
5.490000000000000435e-01,1.433079123497009277e+00
5.500000000000000444e-01,1.418619275093078613e+00
5.510000000000000453e-01,1.392505288124084473e+00
5.520000000000000462e-01,1.431245803833007812e+00
5.530000000000000471e-01,1.430472254753112793e+00
5.540000000000000480e-01,1.454224824905395508e+00
5.550000000000000488e-01,1.452453732490539551e+00
5.560000000000000497e-01,1.373371958732604980e+00
5.570000000000000506e-01,1.344467520713806152e+00
5.580000000000000515e-01,1.400173783302307129e+00
5.590000000000000524e-01,1.332718729972839355e+00
5.600000000000000533e-01,1.406922459602355957e+00
5.610000000000000542e-01,1.406556487083435059e+00
5.620000000000000551e-01,1.437848806381225586e+00
5.629999999999999449e-01,1.425190448760986328e+00
5.639999999999999458e-01,1.426255583763122559e+00
5.649999999999999467e-01,1.431767344474792480e+00
5.659999999999999476e-01,1.444510698318481445e+00
5.669999999999999485e-01,1.435824513435363770e+00
5.679999999999999494e-01,1.437974095344543457e+00
5.689999999999999503e-01,1.508011341094970703e+00
5.699999999999999512e-01,1.449313759803771973e+00
5.709999999999999520e-01,1.450804710388183594e+00
5.719999999999999529e-01,1.438832998275756836e+00
5.729999999999999538e-01,1.463646173477172852e+00
5.739999999999999547e-01,1.441799521446228027e+00
5.749999999999999556e-01,1.471975803375244141e+00
5.759999999999999565e-01,1.478988647460937500e+00
5.769999999999999574e-01,1.514415621757507324e+00
5.779999999999999583e-01,1.469910860061645508e+00
5.789999999999999591e-01,1.500568270683288574e+00
5.799999999999999600e-01,1.564886808395385742e+00
5.809999999999999609e-01,1.536586523056030273e+00
